Date/Time,100m_N Avg [m/s],100m_N Std [m/s],100m_S Avg [m/s],100m_S Std [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s],80m Avg [m/s]
28-11-2017 06:00,5.183,0.102,5.268,0.145,5.121,6.121,7.121,8.121,9.121,10.121,11.121,12.121,13.121,14.121,15.121,16.121
28-11-2017 06:10,5.242,0.177,5.334,0.177,5.202,6.202,7.202,8.202,9.202,10.202,11.202,12.202,13.202,14.202,15.202,16.202
28-11-2017 06:20,5.148,0.205,5.231,0.177,5.341,6.341,7.341,8.341,9.341,10.341,11.341,12.341,13.341,14.341,15.341,16.341
28-11-2017 06:30,5.436,0.205,5.537,0.229,5.55,6.55,7.55,8.55,9.55,10.55,11.55,12.55,13.55,14.55,15.55,16.55
28-11-2017 06:40,5.254,0.29,5.341,0.289,5.437,6.437,7.437,8.437,9.437,10.437,11.437,12.437,13.437,14.437,15.437,16.437
28-11-2017 06:50,4.829,0.355,4.907,0.369,5.037,6.037,7.037,8.037,9.037,10.037,11.037,12.037,13.037,14.037,15.037,16.037
28-11-2017 07:00,4.751,0.145,4.821,0.145,4.873,5.873,6.873,7.873,8.873,9.873,10.873,11.873,12.873,13.873,14.873,15.873
28-11-2017 07:10,4.616,0.229,4.704,0.229,4.658,5.658,6.658,7.658,8.658,9.658,10.658,11.658,12.658,13.658,14.658,15.658
28-11-2017 07:20,4.269,0.102,4.331,0.145,4.19,5.19,6.19,7.19,8.19,9.19,10.19,11.19,12.19,13.19,14.19,15.19
28-11-2017 07:30,4.152,0.145,4.221,0.145,4.192,5.192,6.192,7.192,8.192,9.192,10.192,11.192,12.192,13.192,14.192,15.192
28-11-2017 07:40,4.024,0.145,4.069,0.205,4.06,5.06,6.06,7.06,8.06,9.06,10.06,11.06,12.06,13.06,14.06,15.06
28-11-2017 07:50,4.444,0.177,4.517,0.205,4.354,5.354,6.354,7.354,8.354,9.354,10.354,11.354,12.354,13.354,14.354,15.354
28-11-2017 08:00,4.208,0.145,4.28,0.145,4.351,5.351,6.351,7.351,8.351,9.351,10.351,11.351,12.351,13.351,14.351,15.351
28-11-2017 08:10,4.122,0.29,4.169,0.307,4.498,5.498,6.498,7.498,8.498,9.498,10.498,11.498,12.498,13.498,14.498,15.498
28-11-2017 08:20,4.115,0.271,4.169,0.271,4.285,5.285,6.285,7.285,8.285,9.285,10.285,11.285,12.285,13.285,14.285,15.285
28-11-2017 08:30,4.066,0.251,4.125,0.251,4.486,5.486,6.486,7.486,8.486,9.486,10.486,11.486,12.486,13.486,14.486,15.486
28-11-2017 08:40,4.282,0.177,4.351,0.205,4.496,5.496,6.496,7.496,8.496,9.496,10.496,11.496,12.496,13.496,14.496,15.496
28-11-2017 08:50,4.517,0.145,4.584,0.145,4.77,5.77,6.77,7.77,8.77,9.77,10.77,11.77,12.77,13.77,14.77,15.77
28-11-2017 09:00,5.063,0.251,5.152,0.251,5.187,6.187,7.187,8.187,9.187,10.187,11.187,12.187,13.187,14.187,15.187,16.187
28-11-2017 09:10,5.369,0.177,5.461,0.177,4.998,5.998,6.998,7.998,8.998,9.998,10.998,11.998,12.998,13.998,14.998,15.998
28-11-2017 09:20,5.18,0.29,5.26,0.324,4.68,5.68,6.68,7.68,8.68,9.68,10.68,11.68,12.68,13.68,14.68,15.68
28-11-2017 09:30,5.166,0.177,5.223,0.177,5.211,6.211,7.211,8.211,9.211,10.211,11.211,12.211,13.211,14.211,15.211,16.211
28-11-2017 09:40,4.81,0.532,4.826,0.512,4.697,5.697,6.697,7.697,8.697,9.697,10.697,11.697,12.697,13.697,14.697,15.697
28-11-2017 09:50,3.965,0.606,3.961,0.614,4.038,5.038,6.038,7.038,8.038,9.038,10.038,11.038,12.038,13.038,14.038,15.038
28-11-2017 10:00,3.746,0.702,3.73,0.686,3.67,4.67,5.67,6.67,7.67,8.67,9.67,10.67,11.67,12.67,13.67,14.67
28-11-2017 10:10,4.071,0.632,4.113,0.671,4.261,5.261,6.261,7.261,8.261,9.261,10.261,11.261,12.261,13.261,14.261,15.261
28-11-2017 10:20,4.407,0.422,4.478,0.446,4.418,5.418,6.418,7.418,8.418,9.418,10.418,11.418,12.418,13.418,14.418,15.418
28-11-2017 10:30,4.76,0.532,4.812,0.551,4.766,5.766,6.766,7.766,8.766,9.766,10.766,11.766,12.766,13.766,14.766,15.766
28-11-2017 10:40,4.817,0.435,4.819,0.409,4.868,5.868,6.868,7.868,8.868,9.868,10.868,11.868,12.868,13.868,14.868,15.868
28-11-2017 10:50,4.864,0.512,4.892,0.501,4.795,5.795,6.795,7.795,8.795,9.795,10.795,11.795,12.795,13.795,14.795,15.795
28-11-2017 11:00,4.93,0.47,4.951,0.446,4.9,5.9,6.9,7.9,8.9,9.9,10.9,11.9,12.9,13.9,14.9,15.9
28-11-2017 11:10,4.49,0.447,4.535,0.48,4.454,5.454,6.454,7.454,8.454,9.454,10.454,11.454,12.454,13.454,14.454,15.454
28-11-2017 11:20,3.938,0.435,3.963,0.409,4.03,5.03,6.03,7.03,8.03,9.03,10.03,11.03,12.03,13.03,14.03,15.03
28-11-2017 11:30,3.965,0.324,3.953,0.324,3.886,4.886,5.886,6.886,7.886,8.886,9.886,10.886,11.886,12.886,13.886,14.886
28-11-2017 11:40,3.528,0.552,3.539,0.522,3.567,4.567,5.567,6.567,7.567,8.567,9.567,10.567,11.567,12.567,13.567,14.567
28-11-2017 11:50,3.302,0.383,3.321,0.383,3.379,4.379,5.379,6.379,7.379,8.379,9.379,10.379,11.379,12.379,13.379,14.379
28-11-2017 12:00,3.368,0.512,3.404,0.491,3.445,4.445,5.445,6.445,7.445,8.445,9.445,10.445,11.445,12.445,13.445,14.445
28-11-2017 12:10,3.241,0.34,3.247,0.339,3.227,4.227,5.227,6.227,7.227,8.227,9.227,10.227,11.227,12.227,13.227,14.227
28-11-2017 12:20,3.41,0.369,3.39,0.383,3.276,4.276,5.276,6.276,7.276,8.276,9.276,10.276,11.276,12.276,13.276,14.276
28-11-2017 12:30,3.214,0.532,3.245,0.579,3.102,4.102,5.102,6.102,7.102,8.102,9.102,10.102,11.102,12.102,13.102,14.102
28-11-2017 12:40,3.238,0.491,3.242,0.512,3.156,4.156,5.156,6.156,7.156,8.156,9.156,10.156,11.156,12.156,13.156,14.156
28-11-2017 12:50,3.034,0.47,3.051,0.434,2.918,3.918,4.918,5.918,6.918,7.918,8.918,9.918,10.918,11.918,12.918,13.918
28-11-2017 13:00,2.943,0.369,2.899,0.354,2.916,3.916,4.916,5.916,6.916,7.916,8.916,9.916,10.916,11.916,12.916,13.916
28-11-2017 13:10,2.784,0.271,2.742,0.271,2.727,3.727,4.727,5.727,6.727,7.727,8.727,9.727,10.727,11.727,12.727,13.727
28-11-2017 13:20,2.73,0.29,2.698,0.271,2.59,3.59,4.59,5.59,6.59,7.59,8.59,9.59,10.59,11.59,12.59,13.59
28-11-2017 13:30,2.853,0.251,2.828,0.251,2.695,3.695,4.695,5.695,6.695,7.695,8.695,9.695,10.695,11.695,12.695,13.695
28-11-2017 13:40,3.027,0.229,3.032,0.229,2.933,3.933,4.933,5.933,6.933,7.933,8.933,9.933,10.933,11.933,12.933,13.933
28-11-2017 13:50,2.757,0.229,2.74,0.251,2.722,3.722,4.722,5.722,6.722,7.722,8.722,9.722,10.722,11.722,12.722,13.722
28-11-2017 14:00,2.607,0.29,2.59,0.289,2.649,3.649,4.649,5.649,6.649,7.649,8.649,9.649,10.649,11.649,12.649,13.649
28-11-2017 14:10,2.811,0.324,2.821,0.289,2.881,3.881,4.881,5.881,6.881,7.881,8.881,9.881,10.881,11.881,12.881,13.881
28-11-2017 14:20,3.074,0.324,3.068,0.307,3.038,4.038,5.038,6.038,7.038,8.038,9.038,10.038,11.038,12.038,13.038,14.038
28-11-2017 14:30,3.435,0.145,3.407,0.145,3.555,4.555,5.555,6.555,7.555,8.555,9.555,10.555,11.555,12.555,13.555,14.555
28-11-2017 14:40,3.582,0.251,3.532,0.251,3.749,4.749,5.749,6.749,7.749,8.749,9.749,10.749,11.749,12.749,13.749,14.749
28-11-2017 14:50,4.144,0.271,4.061,0.251,3.92,4.92,5.92,6.92,7.92,8.92,9.92,10.92,11.92,12.92,13.92,14.92
28-11-2017 15:00,4.424,0.177,4.326,0.177,4.342,5.342,6.342,7.342,8.342,9.342,10.342,11.342,12.342,13.342,14.342,15.342
28-11-2017 15:10,4.225,0.145,4.14,0.145,3.959,4.959,5.959,6.959,7.959,8.959,9.959,10.959,11.959,12.959,13.959,14.959
28-11-2017 15:20,4.024,0.307,3.958,0.271,3.643,4.643,5.643,6.643,7.643,8.643,9.643,10.643,11.643,12.643,13.643,14.643
28-11-2017 15:30,3.651,0.397,3.637,0.289,3.528,4.528,5.528,6.528,7.528,8.528,9.528,10.528,11.528,12.528,13.528,14.528
28-11-2017 15:40,4.095,0.271,4.015,0.205,3.974,4.974,5.974,6.974,7.974,8.974,9.974,10.974,11.974,12.974,13.974,14.974
28-11-2017 15:50,4.198,0.307,4.152,0.251,3.631,4.631,5.631,6.631,7.631,8.631,9.631,10.631,11.631,12.631,13.631,14.631
28-11-2017 16:00,4.125,0.355,4.076,0.289,3.572,4.572,5.572,6.572,7.572,8.572,9.572,10.572,11.572,12.572,13.572,14.572
28-11-2017 16:10,NaN,NaN,4.017,0.205,3.871,4.871,5.871,6.871,7.871,8.871,9.871,10.871,11.871,12.871,13.871,14.871
28-11-2017 16:20,NaN,NaN,4.36,0.145,4.312,5.312,6.312,7.312,8.312,9.312,10.312,11.312,12.312,13.312,14.312,15.312
28-11-2017 16:30,NaN,NaN,4.272,0.145,4.192,5.192,6.192,7.192,8.192,9.192,10.192,11.192,12.192,13.192,14.192,15.192
28-11-2017 16:40,NaN,NaN,4.118,0,4.04,5.04,6.04,7.04,8.04,9.04,10.04,11.04,12.04,13.04,14.04,15.04
28-11-2017 16:50,NaN,NaN,4.029,0,3.923,4.923,5.923,6.923,7.923,8.923,9.923,10.923,11.923,12.923,13.923,14.923
28-11-2017 17:00,NaN,NaN,3.926,0.145,3.734,4.734,5.734,6.734,7.734,8.734,9.734,10.734,11.734,12.734,13.734,14.734
28-11-2017 17:10,3.516,0.177,3.505,0.177,3.148,4.148,5.148,6.148,7.148,8.148,9.148,10.148,11.148,12.148,13.148,14.148
28-11-2017 17:20,NaN,NaN,3.24,0.205,2.764,3.764,4.764,5.764,6.764,7.764,8.764,9.764,10.764,11.764,12.764,13.764
28-11-2017 17:30,3.351,0.102,3.304,0,2.948,3.948,4.948,5.948,6.948,7.948,8.948,9.948,10.948,11.948,12.948,13.948
28-11-2017 17:40,NaN,NaN,3.333,0.177,2.835,3.835,4.835,5.835,6.835,7.835,8.835,9.835,10.835,11.835,12.835,13.835
28-11-2017 17:50,3.398,0.102,3.348,0.102,3.166,4.166,5.166,6.166,7.166,8.166,9.166,10.166,11.166,12.166,13.166,14.166
28-11-2017 18:00,3.162,0.102,3.127,0.102,3.028,4.028,5.028,6.028,7.028,8.028,9.028,10.028,11.028,12.028,13.028,14.028
28-11-2017 18:10,2.956,0,2.911,0,2.854,3.854,4.854,5.854,6.854,7.854,8.854,9.854,10.854,11.854,12.854,13.854
28-11-2017 18:20,3.076,0.102,3.039,0.102,3.048,4.048,5.048,6.048,7.048,8.048,9.048,10.048,11.048,12.048,13.048,14.048
28-11-2017 18:30,3.083,0.145,3.076,0.145,2.769,3.769,4.769,5.769,6.769,7.769,8.769,9.769,10.769,11.769,12.769,13.769
28-11-2017 18:40,2.519,0.145,2.514,0.177,2.132,3.132,4.132,5.132,6.132,7.132,8.132,9.132,10.132,11.132,12.132,13.132
28-11-2017 18:50,2.175,0.177,2.171,0.145,1.906,2.906,3.906,4.906,5.906,6.906,7.906,8.906,9.906,10.906,11.906,12.906
28-11-2017 19:00,2.057,0.102,2.058,0.102,1.764,2.764,3.764,4.764,5.764,6.764,7.764,8.764,9.764,10.764,11.764,12.764
28-11-2017 19:10,2.197,0.145,2.191,0.145,2.004,3.004,4.004,5.004,6.004,7.004,8.004,9.004,10.004,11.004,12.004,13.004
28-11-2017 19:20,2.462,0,2.455,0.102,2.247,3.247,4.247,5.247,6.247,7.247,8.247,9.247,10.247,11.247,12.247,13.247
28-11-2017 19:30,3.106,0.458,3.115,0.458,3.217,4.217,5.217,6.217,7.217,8.217,9.217,10.217,11.217,12.217,13.217,14.217
28-11-2017 19:40,2.776,0.102,2.782,0.102,2.948,3.948,4.948,5.948,6.948,7.948,8.948,9.948,10.948,11.948,12.948,13.948
28-11-2017 19:50,2.354,0.57,2.372,0.57,2.698,3.698,4.698,5.698,6.698,7.698,8.698,9.698,10.698,11.698,12.698,13.698
28-11-2017 20:00,1.563,0,1.561,0.102,1.781,2.781,3.781,4.781,5.781,6.781,7.781,8.781,9.781,10.781,11.781,12.781
28-11-2017 20:10,1.487,0,1.489,0,1.475,2.475,3.475,4.475,5.475,6.475,7.475,8.475,9.475,10.475,11.475,12.475
28-11-2017 20:20,1.401,0,1.399,0,1.568,2.568,3.568,4.568,5.568,6.568,7.568,8.568,9.568,10.568,11.568,12.568
28-11-2017 20:30,1.664,0.229,1.661,0.205,1.568,2.568,3.568,4.568,5.568,6.568,7.568,8.568,9.568,10.568,11.568,12.568
28-11-2017 20:40,1.544,0.205,1.541,0.205,1.468,2.468,3.468,4.468,5.468,6.468,7.468,8.468,9.468,10.468,11.468,12.468
28-11-2017 20:50,1.48,0.145,1.482,0.145,1.776,2.776,3.776,4.776,5.776,6.776,7.776,8.776,9.776,10.776,11.776,12.776
28-11-2017 21:00,1.549,0.145,1.541,0.145,1.681,2.681,3.681,4.681,5.681,6.681,7.681,8.681,9.681,10.681,11.681,12.681
28-11-2017 21:10,1.625,0.324,1.629,0.324,1.683,2.683,3.683,4.683,5.683,6.683,7.683,8.683,9.683,10.683,11.683,12.683
28-11-2017 21:20,2.18,0.229,2.186,0.205,2.308,3.308,4.308,5.308,6.308,7.308,8.308,9.308,10.308,11.308,12.308,13.308
28-11-2017 21:30,1.757,0.177,1.767,0.177,1.843,2.843,3.843,4.843,5.843,6.843,7.843,8.843,9.843,10.843,11.843,12.843
28-11-2017 21:40,1.369,0.251,1.362,0.271,1.524,2.524,3.524,4.524,5.524,6.524,7.524,8.524,9.524,10.524,11.524,12.524
28-11-2017 21:50,1.153,0.145,1.144,0.145,1.036,2.036,3.036,4.036,5.036,6.036,7.036,8.036,9.036,10.036,11.036,12.036
28-11-2017 22:00,1.286,0.205,1.284,0.205,1.487,2.487,3.487,4.487,5.487,6.487,7.487,8.487,9.487,10.487,11.487,12.487
28-11-2017 22:10,1.772,0.102,1.771,0.102,1.654,2.654,3.654,4.654,5.654,6.654,7.654,8.654,9.654,10.654,11.654,12.654
28-11-2017 22:20,1.775,0.102,1.764,0.102,1.71,2.71,3.71,4.71,5.71,6.71,7.71,8.71,9.71,10.71,11.71,12.71
28-11-2017 22:30,1.541,0,1.539,0,1.473,2.473,3.473,4.473,5.473,6.473,7.473,8.473,9.473,10.473,11.473,12.473
28-11-2017 22:40,1.637,0.102,1.634,0,1.568,2.568,3.568,4.568,5.568,6.568,7.568,8.568,9.568,10.568,11.568,12.568
28-11-2017 22:50,1.129,0.205,1.127,0.205,1.259,2.259,3.259,4.259,5.259,6.259,7.259,8.259,9.259,10.259,11.259,12.259
28-11-2017 23:00,1.168,0,1.168,0,1.051,2.051,3.051,4.051,5.051,6.051,7.051,8.051,9.051,10.051,11.051,12.051
28-11-2017 23:10,1.421,0,1.418,0,1.441,2.441,3.441,4.441,5.441,6.441,7.441,8.441,9.441,10.441,11.441,12.441
28-11-2017 23:20,1.463,0.102,1.458,0,1.661,2.661,3.661,4.661,5.661,6.661,7.661,8.661,9.661,10.661,11.661,12.661
28-11-2017 23:30,1.605,0.145,1.607,0.145,1.698,2.698,3.698,4.698,5.698,6.698,7.698,8.698,9.698,10.698,11.698,12.698
28-11-2017 23:40,1.519,0.102,1.514,0.102,1.651,2.651,3.651,4.651,5.651,6.651,7.651,8.651,9.651,10.651,11.651,12.651
28-11-2017 23:50,1.654,0.102,1.654,0.145,1.583,2.583,3.583,4.583,5.583,6.583,7.583,8.583,9.583,10.583,11.583,12.583
29-11-2017 00:00,2.082,0.251,2.1,0.251,2.274,3.274,4.274,5.274,6.274,7.274,8.274,9.274,10.274,11.274,12.274,13.274
29-11-2017 00:10,2.386,0.102,2.431,0.102,2.737,3.737,4.737,5.737,6.737,7.737,8.737,9.737,10.737,11.737,12.737,13.737
29-11-2017 00:20,2.73,0.102,2.779,0.102,3.014,4.014,5.014,6.014,7.014,8.014,9.014,10.014,11.014,12.014,13.014,14.014
29-11-2017 00:30,2.816,0.102,2.853,0.102,2.803,3.803,4.803,5.803,6.803,7.803,8.803,9.803,10.803,11.803,12.803,13.803
29-11-2017 00:40,2.737,0.102,2.782,0.102,2.84,3.84,4.84,5.84,6.84,7.84,8.84,9.84,10.84,11.84,12.84,13.84
29-11-2017 00:50,2.84,0.102,2.877,0.145,2.715,3.715,4.715,5.715,6.715,7.715,8.715,9.715,10.715,11.715,12.715,13.715
29-11-2017 01:00,2.762,0.177,2.811,0.177,2.764,3.764,4.764,5.764,6.764,7.764,8.764,9.764,10.764,11.764,12.764,13.764
29-11-2017 01:10,2.764,0.271,2.818,0.307,3.227,4.227,5.227,6.227,7.227,8.227,9.227,10.227,11.227,12.227,13.227,14.227
29-11-2017 01:20,3.128,0,3.201,0.102,3.548,4.548,5.548,6.548,7.548,8.548,9.548,10.548,11.548,12.548,13.548,14.548
29-11-2017 01:30,3.233,0.145,3.296,0.177,3.501,4.501,5.501,6.501,7.501,8.501,9.501,10.501,11.501,12.501,13.501,14.501
29-11-2017 01:40,3.84,0.145,NaN,NaN,3.957,4.957,5.957,6.957,7.957,8.957,9.957,10.957,11.957,12.957,13.957,14.957
29-11-2017 01:50,4.156,0.177,NaN,NaN,3.249,4.249,5.249,6.249,7.249,8.249,9.249,10.249,11.249,12.249,13.249,14.249
29-11-2017 02:00,4.54,0.205,NaN,NaN,3.871,4.871,5.871,6.871,7.871,8.871,9.871,10.871,11.871,12.871,13.871,14.871
29-11-2017 02:10,4.5,0.229,NaN,NaN,4.714,5.714,6.714,7.714,8.714,9.714,10.714,11.714,12.714,13.714,14.714,15.714
29-11-2017 02:20,5.355,0.632,NaN,NaN,4.996,5.996,6.996,7.996,8.996,9.996,10.996,11.996,12.996,13.996,14.996,15.996
29-11-2017 02:30,6.727,0.251,NaN,NaN,5.456,6.456,7.456,8.456,9.456,10.456,11.456,12.456,13.456,14.456,15.456,16.456
29-11-2017 02:40,7.184,0.251,NaN,NaN,5.111,6.111,7.111,8.111,9.111,10.111,11.111,12.111,13.111,14.111,15.111,16.111
29-11-2017 02:50,7.712,0.29,NaN,NaN,6.451,7.451,8.451,9.451,10.451,11.451,12.451,13.451,14.451,15.451,16.451,17.451
29-11-2017 03:00,6.04,0.502,NaN,NaN,6.672,7.672,8.672,9.672,10.672,11.672,12.672,13.672,14.672,15.672,16.672,17.672
29-11-2017 03:10,6.14,0.307,6.278,0.307,5.861,6.861,7.861,8.861,9.861,10.861,11.861,12.861,13.861,14.861,15.861,16.861
29-11-2017 03:20,6.506,0.34,6.628,0.339,6.672,7.672,8.672,9.672,10.672,11.672,12.672,13.672,14.672,15.672,16.672,17.672
29-11-2017 03:30,6.118,0.271,6.221,0.271,6.814,7.814,8.814,9.814,10.814,11.814,12.814,13.814,14.814,15.814,16.814,17.814
29-11-2017 03:40,5.667,0.205,5.746,0.205,6.285,7.285,8.285,9.285,10.285,11.285,12.285,13.285,14.285,15.285,16.285,17.285
29-11-2017 03:50,5.131,0.177,5.194,0.177,5.743,6.743,7.743,8.743,9.743,10.743,11.743,12.743,13.743,14.743,15.743,16.743
29-11-2017 04:00,5.065,0.205,5.138,0.205,5.79,6.79,7.79,8.79,9.79,10.79,11.79,12.79,13.79,14.79,15.79,16.79
29-11-2017 04:10,5.345,0.145,5.405,0.145,5.841,6.841,7.841,8.841,9.841,10.841,11.841,12.841,13.841,14.841,15.841,16.841
29-11-2017 04:20,5.188,0.102,5.255,0.145,5.716,6.716,7.716,8.716,9.716,10.716,11.716,12.716,13.716,14.716,15.716,16.716
29-11-2017 04:30,5.315,0.177,5.373,0.177,5.721,6.721,7.721,8.721,9.721,10.721,11.721,12.721,13.721,14.721,15.721,16.721
29-11-2017 04:40,5.367,0.145,5.422,0.145,5.804,6.804,7.804,8.804,9.804,10.804,11.804,12.804,13.804,14.804,15.804,16.804
29-11-2017 04:50,5.534,0.145,5.606,0.145,5.973,6.973,7.973,8.973,9.973,10.973,11.973,12.973,13.973,14.973,15.973,16.973
29-11-2017 05:00,5.944,0.422,6.03,0.434,6.532,7.532,8.532,9.532,10.532,11.532,12.532,13.532,14.532,15.532,16.532,17.532
29-11-2017 05:10,6.28,0.205,6.378,0.177,6.603,7.603,8.603,9.603,10.603,11.603,12.603,13.603,14.603,15.603,16.603,17.603
29-11-2017 05:20,6.661,0.177,6.761,0.177,6.684,7.684,8.684,9.684,10.684,11.684,12.684,13.684,14.684,15.684,16.684,17.684
29-11-2017 05:30,6.894,0.177,7.023,0.177,6.836,7.836,8.836,9.836,10.836,11.836,12.836,13.836,14.836,15.836,16.836,17.836
29-11-2017 05:40,6.985,0.102,7.114,0.102,6.802,7.802,8.802,9.802,10.802,11.802,12.802,13.802,14.802,15.802,16.802,17.802
29-11-2017 05:50,7.309,0.229,7.447,0.251,6.836,7.836,8.836,9.836,10.836,11.836,12.836,13.836,14.836,15.836,16.836,17.836
29-11-2017 06:00,7.538,0.307,7.675,0.307,7.157,8.157,9.157,10.157,11.157,12.157,13.157,14.157,15.157,16.157,17.157,18.157
29-11-2017 06:10,7.749,0.307,7.888,0.307,7.522,8.522,9.522,10.522,11.522,12.522,13.522,14.522,15.522,16.522,17.522,18.522
29-11-2017 06:20,8.075,0.355,8.232,0.354,7.774,8.774,9.774,10.774,11.774,12.774,13.774,14.774,15.774,16.774,17.774,18.774
29-11-2017 06:30,8.188,0.34,8.352,0.354,7.828,8.828,9.828,10.828,11.828,12.828,13.828,14.828,15.828,16.828,17.828,18.828
29-11-2017 06:40,8.321,0.397,8.479,0.422,8.09,9.09,10.09,11.09,12.09,13.09,14.09,15.09,16.09,17.09,18.09,19.09
29-11-2017 06:50,8.382,0.435,8.555,0.422,8.088,9.088,10.088,11.088,12.088,13.088,14.088,15.088,16.088,17.088,18.088,19.088
29-11-2017 07:00,8.915,0.561,9.109,0.56,8.152,9.152,10.152,11.152,12.152,13.152,14.152,15.152,16.152,17.152,18.152,19.152
29-11-2017 07:10,8.407,0.648,8.573,0.686,7.774,8.774,9.774,10.774,11.774,12.774,13.774,14.774,15.774,16.774,17.774,18.774
29-11-2017 07:20,8.245,0.532,8.433,0.541,7.424,8.424,9.424,10.424,11.424,12.424,13.424,14.424,15.424,16.424,17.424,18.424
29-11-2017 07:30,8.304,0.532,8.452,0.551,7.466,8.466,9.466,10.466,11.466,12.466,13.466,14.466,15.466,16.466,17.466,18.466
29-11-2017 07:40,7.913,0.552,8.107,0.541,7.176,8.176,9.176,10.176,11.176,12.176,13.176,14.176,15.176,16.176,17.176,18.176
29-11-2017 07:50,8.328,0.58,8.497,0.588,7.505,8.505,9.505,10.505,11.505,12.505,13.505,14.505,15.505,16.505,17.505,18.505
29-11-2017 08:00,8.412,0.47,8.587,0.469,7.605,8.605,9.605,10.605,11.605,12.605,13.605,14.605,15.605,16.605,17.605,18.605
29-11-2017 08:10,8.355,0.597,8.526,0.605,7.605,8.605,9.605,10.605,11.605,12.605,13.605,14.605,15.605,16.605,17.605,18.605
29-11-2017 08:20,8.188,0.458,8.362,0.458,7.622,8.622,9.622,10.622,11.622,12.622,13.622,14.622,15.622,16.622,17.622,18.622
29-11-2017 08:30,8.014,0.491,8.188,0.512,7.495,8.495,9.495,10.495,11.495,12.495,13.495,14.495,15.495,16.495,17.495,18.495
29-11-2017 08:40,7.538,0.47,7.697,0.491,7.012,8.012,9.012,10.012,11.012,12.012,13.012,14.012,15.012,16.012,17.012,18.012
29-11-2017 08:50,7.096,0.57,7.249,0.614,6.535,7.535,8.535,9.535,10.535,11.535,12.535,13.535,14.535,15.535,16.535,17.535
29-11-2017 09:00,6.892,0.68,7.001,0.679,5.88,6.88,7.88,8.88,9.88,10.88,11.88,12.88,13.88,14.88,15.88,16.88
29-11-2017 09:10,7.449,0.813,7.575,0.831,6.483,7.483,8.483,9.483,10.483,11.483,12.483,13.483,14.483,15.483,16.483,17.483
29-11-2017 09:20,7.776,0.383,7.913,0.383,6.625,7.625,8.625,9.625,10.625,11.625,12.625,13.625,14.625,15.625,16.625,17.625
29-11-2017 09:30,7.191,0.458,7.32,0.48,6.356,7.356,8.356,9.356,10.356,11.356,12.356,13.356,14.356,15.356,16.356,17.356
29-11-2017 09:40,6.499,0.491,6.619,0.512,5.792,6.792,7.792,8.792,9.792,10.792,11.792,12.792,13.792,14.792,15.792,16.792
29-11-2017 09:50,6.646,0.481,6.744,0.469,6.341,7.341,8.341,9.341,10.341,11.341,12.341,13.341,14.341,15.341,16.341,17.341
29-11-2017 10:00,6.158,0.664,6.221,0.716,5.608,6.608,7.608,8.608,9.608,10.608,11.608,12.608,13.608,14.608,15.608,16.608
29-11-2017 10:10,5.804,0.725,5.89,0.731,5.535,6.535,7.535,8.535,9.535,10.535,11.535,12.535,13.535,14.535,15.535,16.535
29-11-2017 10:20,6.136,0.794,6.226,0.818,6.047,7.047,8.047,9.047,10.047,11.047,12.047,13.047,14.047,15.047,16.047,17.047
29-11-2017 10:30,5.509,0.787,5.589,0.806,5.469,6.469,7.469,8.469,9.469,10.469,11.469,12.469,13.469,14.469,15.469,16.469
29-11-2017 10:40,5.973,0.881,6.045,0.892,5.893,6.893,7.893,8.893,9.893,10.893,11.893,12.893,13.893,14.893,15.893,16.893
29-11-2017 10:50,6.113,0.739,6.167,0.772,6.118,7.118,8.118,9.118,10.118,11.118,12.118,13.118,14.118,15.118,16.118,17.118
29-11-2017 11:00,5.006,0.725,5.057,0.752,4.974,5.974,6.974,7.974,8.974,9.974,10.974,11.974,12.974,13.974,14.974,15.974
29-11-2017 11:10,5.163,0.589,5.199,0.631,5.236,6.236,7.236,8.236,9.236,10.236,11.236,12.236,13.236,14.236,15.236,16.236
29-11-2017 11:20,4.935,0.746,4.946,0.759,4.797,5.797,6.797,7.797,8.797,9.797,10.797,11.797,12.797,13.797,14.797,15.797
29-11-2017 11:30,5.018,0.76,5.086,0.745,5.131,6.131,7.131,8.131,9.131,10.131,11.131,12.131,13.131,14.131,15.131,16.131
29-11-2017 11:40,5.065,0.787,5.071,0.786,5.072,6.072,7.072,8.072,9.072,10.072,11.072,12.072,13.072,14.072,15.072,16.072
29-11-2017 11:50,5.59,0.687,5.643,0.671,5.694,6.694,7.694,8.694,9.694,10.694,11.694,12.694,13.694,14.694,15.694,16.694
29-11-2017 12:00,5.394,0.839,5.412,0.818,5.322,6.322,7.322,8.322,9.322,10.322,11.322,12.322,13.322,14.322,15.322,16.322
29-11-2017 12:10,5.274,0.774,5.349,0.752,5.273,6.273,7.273,8.273,9.273,10.273,11.273,12.273,13.273,14.273,15.273,16.273
29-11-2017 12:20,5.642,0.8,5.677,0.723,5.64,6.64,7.64,8.64,9.64,10.64,11.64,12.64,13.64,14.64,15.64,16.64
29-11-2017 12:30,5.013,0.767,5.03,0.723,5.052,6.052,7.052,8.052,9.052,10.052,11.052,12.052,13.052,14.052,15.052,16.052
